direccion,barrio,comuna,mas_info,materiales,longitude,latitude
Boulogne Sur Mer 694,Balvanera,3,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.4060369324686,-34.60193765973529
Boulogne Sur Mer 863,Balvanera,3,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.405387976286256,-34.60019366483425
Chile 1908,Balvanera,3,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.39340950158039,-34.61703261344939
Chile 2392,Balvanera,3,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.39995923392599,-34.617573521604825
Cordoba Av. 2445,Balvanera,3,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.40183842612383,-34.59930540417493
Cordoba Av. 2993,Balvanera,3,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.40915904497013,-34.597998474956135
Corrientes Av. 1962,Balvanera,3,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.39465803477623,-34.60456112924887
Corrientes Av. 2176,Balvanera,3,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.39777400254673,-34.60464690453147
Corrientes Av. 3230,Balvanera,3,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.41081271991486,-34.604119838332124
Ecuador 780,Balvanera,3,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.40679587707657,-34.601011904781764
Ecuador 972,Balvanera,3,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.405872000837405,-34.59854721747007
Gallo 789,Balvanera,3,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.412282517656095,-34.60053100769483
Gallo 943,Balvanera,3,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.41201257035982,-34.59893464859745
"Gomez, Valentin 2824",Balvanera,3,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.406002933122934,-34.60553331329016
"Gomez, Valentin 3294",Balvanera,3,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.411936950969874,-34.60515868126342
"Jaures, Jean 738",Balvanera,3,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.407993358977905,-34.601588905662744
"Jaures, Jean 858",Balvanera,3,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.40757328265789,-34.60047821975825
Jujuy Av. 240,Balvanera,3,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.40533841748508,-34.61285447722076
Lavalle 1981,Balvanera,3,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.395089733234975,-34.60320915952469
Lavalle 2125,Balvanera,3,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.39732726725371,-34.60324910906063
Lavalle 2361,Balvanera,3,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.400335557091346,-34.603363525480844
Lavalle 2535,Balvanera,3,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.40263868666886,-34.60337986747564
Lavalle 2713,Balvanera,3,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.405363705996876,-34.60327311044003
Lavalle 2975,Balvanera,3,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.40815942863515,-34.60293017805689
Lavalle 3193,Balvanera,3,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.411102760324674,-34.60205837012742
Mexico 2024,Balvanera,3,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.39501744148076,-34.6159680962709
Mexico 2094,Balvanera,3,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.395975896856555,-34.6160348691256
Mexico 2266,Balvanera,3,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.398809852213816,-34.61632295858595
Mexico 2458,Balvanera,3,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.40074175731382,-34.61655118928713
Mexico 2768,Balvanera,3,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.405072585687435,-34.61738212890401
Mexico 2980,Balvanera,3,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.40769794899888,-34.618215554560436
Mexico 3120,Balvanera,3,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.409648635945125,-34.61881703314725
"Mitre, Bartolome 1918",Balvanera,3,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.39380246452009,-34.60811500198506
"Peron, Juan Domingo, Tte. General 2121",Balvanera,3,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.3968506897267,-34.60713809420399
Republica Bolivariana De Venezuela 2151,Balvanera,3,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.39693866298984,-34.615265395734184
Republica Bolivariana De Venezuela 2815,Balvanera,3,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.4061182588014,-34.616121778477726
Republica Bolivariana De Venezuela 3083,Balvanera,3,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.4091279557565,-34.61655050577295
Republica Bolivariana De Venezuela 3287,Balvanera,3,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.412495025423276,-34.616583885320274
Rivadavia Av. 1923,Balvanera,3,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.393830626139625,-34.60924595501689
Rivadavia Av. 2153,Balvanera,3,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.39687373339565,-34.60946085968629
Rivadavia Av. 2379,Balvanera,3,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.40010311306705,-34.60971228777422
Rivadavia Av. 2515,Balvanera,3,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.402046614017266,-34.60982274213927
Rivadavia Av. 2675,Balvanera,3,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.40417776519439,-34.609939060042294
Rivadavia Av. 3165,Balvanera,3,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.41110837623595,-34.61041885006641
San Luis 3336,Balvanera,3,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.41278858160544,-34.59929158805448
Sanchez De Loria 271,Balvanera,3,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.41328327789986,-34.613082136195516
Sanchez De Loria 721,Balvanera,3,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.41273992148278,-34.61839800141276
Viamonte 2280,Balvanera,3,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.399537039693,-34.601143173760605
Viamonte 2378,Balvanera,3,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.400656711347665,-34.60118888100503
"Yrigoyen, Hipolito 1864",Balvanera,3,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.39274622789613,-34.61043883374422
"Yrigoyen, Hipolito 2064",Balvanera,3,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.39564528222737,-34.610601933421336
"Yrigoyen, Hipolito 2230",Balvanera,3,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.39819696550294,-34.610778389708514
"Yrigoyen, Hipolito 2440",Balvanera,3,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.4009462551384,-34.61098582881294
"Yrigoyen, Hipolito 2670",Balvanera,3,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.404026398591334,-34.61118890939525
"Yrigoyen, Hipolito 2836",Balvanera,3,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.40647111466285,-34.61134815392542
"Yrigoyen, Hipolito 3024",Balvanera,3,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.40913424870457,-34.611492413176
Gualeguay 1289,Barracas,4,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.37104912453524,-34.63272018358762
Gualeguay 1451,Barracas,4,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.373086082698975,-34.63301053954862
Jorge 2250,Barracas,4,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.37793997315146,-34.65243858757865
Suarez 1592,Barracas,4,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.373184364889596,-34.638553970365756
Suarez 3175,Barracas,4,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.39382046715366,-34.644576248088356
Piedras|1568|pr3158|,Barracas,4,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.3757583858287,-34.626956571833304
Caseros Av.|1946|pr3172,Barracas,4,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.38928179293686,-34.63396314184198
Caseros Av.|946|pr3235,Barracas,4,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.37732907190325,-34.62840572412789
Caseros Av.|523|pr1374|,Barracas,4,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.37300709749318,-34.626640594086936
Caseros Av.|1561|pr3171,Barracas,4,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.38484896447742,-34.63256180029745
"Villafa?e, Wenceslao 1455",Barracas,4,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.372669618189654,-34.63485629355848
"Villafa?e, Wenceslao 1247",Barracas,4,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.370658272143665,-34.634568409781544
Alvarado 1961,Barracas,4,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.37666745870795,-34.645605839304324
Alvarado 2295,Barracas,4,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.38001383844879,-34.64678294315182
Alvarado 2465,Barracas,4,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.3818732048969,-34.647231702612835
Alvarado 2795,Barracas,4,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.38583959717771,-34.64809313341874
"Arata, Pedro N. 1523",Barracas,4,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.39335276640932,-34.65191282280022
Australia Av. 2571,Barracas,4,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.383612678258196,-34.646001300873735
Australia Av. 2924,Barracas,4,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.38812870107981,-34.646828425581965
Azara 1194,Barracas,4,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.37041583618493,-34.643090542549615
Azara 637,Barracas,4,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.37155167679571,-34.637873279178336
California 2000,Barracas,4,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.37658171348534,-34.64765766837965
California 2506,Barracas,4,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.38192122727402,-34.64895972141536
California 2760,Barracas,4,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.38499849308644,-34.64950340653129
Chubut 1219,Barracas,4,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.39166792492848,-34.64877102090711
Cruz Del Sud 2988,Barracas,4,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.38834843058025,-34.656216443275106
"Cruz, Osvaldo 3802",Barracas,4,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.402762258942495,-34.65587774226147
"Cruz, Osvaldo Av. 2579",Barracas,4,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.381965259626824,-34.653906623935974
Finochietto Enrique Dr. 1822,Barracas,4,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.3891837892909,-34.63541214823176
Finochietto Enrique Dr. 2028,Barracas,4,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.39065298599193,-34.63553768496424
Finochietto Enrique Dr. 582,Barracas,4,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.373275881232765,-34.628222432133896
Finochietto Enrique Dr. 670,Barracas,4,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.37418451640955,-34.62852457417246
"Hornos, Gral. 1650",Barracas,4,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.37473034674474,-34.64554686819762
"Hornos, Gral. 530",Barracas,4,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.377247170741676,-34.63392247695113
"Iriarte, Gral. 1395",Barracas,4,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.3693546968714,-34.64748536232855
"Iriarte, Gral. 1931",Barracas,4,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.37623891446848,-34.64872962048414
"Iriarte, Gral. Av. 2839",Barracas,4,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.386275857917155,-34.65052576129723
"Iriarte, Gral. Av. 3196",Barracas,4,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.39208677760522,-34.65140782741494
Isabel La Catolica 1660,Barracas,4,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.37158062747214,-34.64769387119268
Isabel La Catolica 174,Barracas,4,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.37423022763869,-34.63399867539009
Isabel La Catolica 960,Barracas,4,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.37281843466382,-34.64108279349594
Ituzaingo 545,Barracas,4,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.37255056293662,-34.629173991588225
Ituzaingo 763,Barracas,4,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.37494073547664,-34.6309738238846
"Jovellanos, Gaspar M. De 110",Barracas,4,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.37414926647728,-34.63185404475757
"Jovellanos, Gaspar M. De 1240",Barracas,4,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.37128169239174,-34.643716328696954
Lanin 150,Barracas,4,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.37899951163846,-34.640765545183356
Los Patos 1897,Barracas,4,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.38873066265683,-34.637459664311564
Luzuriaga 696,Barracas,4,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.38814351964772,-34.64163798072048
Luzuriaga 870,Barracas,4,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.38823523481632,-34.64367766744708
Mirave 3348,Barracas,4,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.39662399653961,-34.64430343647817
Mirave 3590,Barracas,4,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.40032320202237,-34.64587546383976
Monasterio 651,Barracas,4,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.393177547724044,-34.64358179441259
"Montes De Oca, Manuel Av. 1160",Barracas,4,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.3739741966177,-34.64137835711723
"Montes De Oca, Manuel Av. 1418",Barracas,4,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.37341869180714,-34.64383584653737
"Montes De Oca, Manuel Av. 1640",Barracas,4,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.37302279093685,-34.64591676003915
"Montes De Oca, Manuel Av. 1792",Barracas,4,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.3726292519434,-34.647965101060336
"Montes De Oca, Manuel Av. 367",Barracas,4,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.37606848319228,-34.632796097235016
"Montes De Oca, Manuel Av. 650",Barracas,4,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.37502112157478,-34.63583059268791
Olavarria 1621,Barracas,4,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.373500684991484,-34.639517601737346
Orma 3227,Barracas,4,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.391888716667495,-34.660962075176215
Orma 3267,Barracas,4,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.39251953738632,-34.66099623178984
Orma 3317,Barracas,4,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.39330806402634,-34.66103892296711
Piedras 1948,Barracas,4,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.372259287497954,-34.63053367095535
Pinzon 1497,Barracas,4,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.372572441332785,-34.63682131442811
