"direccion","barrio","comuna","mas_info","materiales","longitude","latitude"
"SALGUERO, JERONIMO 3035","","","","","-58,40562196231933","-34,577455254671484"
"SALGUERO, JERONIMO 3510","","","","","-58,40151102889342","-34,57278779092604"
"SALGUERO, JERONIMO 3710","","","","","-58,40025357142447","-34,57145121523295"
"SAN BENITO DE PALERMO 1584","","","","","-58,43212083771768","-34,56737995379186"
"SAN BENITO DE PALERMO 1584","","","","","-58,43212083771768","-34,56737995379186"
"SAN BENITO DE PALERMO 1610","","","","","-58,4324464725976","-34,56757561093079"
"SAN BENITO DE PALERMO 1686","","","","","-58,433241835666045","-34,56805356394132"
"SAN BENITO DE PALERMO 1686","","","","","-58,433241835666045","-34,56805356394132"
"SAN MARTIN DE TOURS 3020","","","","","-58,40339778636048","-34,57741265477509"
"SAN MARTIN DE TOURS 3020","","","","","-58,40339778636048","-34,57741265477509"
"SAN MARTIN DE TOURS 2872","","","","","-58,405065335732935","-34,5788617199054"
"SAN MARTIN DE TOURS 2916","","","","","-58,40451589206429","-34,578417187349615"
"SAN MARTIN DE TOURS 3112","","","","","-58,40288806450784","-34,57647918355339"
"SAN MARTIN DE TOURS 3180","","","","","-58,40232102538911","-34,57550100306983"
"PADRE CARLOS MUGICA 3268","","","","","-58,39876886440299","-34,57419630544643"
"PADRE CARLOS MUGICA 3321","","","","","-58,39876886440299","-34,57419630544643"
"PADRE CARLOS MUGICA 3324","","","","","-58,39876886440299","-34,57419630544643"
"PADRE CARLOS MUGICA 3268","","","","","-58,39876886440299","-34,57419630544643"
"PADRE CARLOS MUGICA 3299","","","","","-58,39919442065155","-34,575011348955506"
"PADRE CARLOS MUGICA 3301","","","","","-58,3987027763171","-34,574318362342986"
"PADRE CARLOS MUGICA 3301","","","","","-58,3987027763171","-34,574318362342986"
"SANCHEZ DE BUSTAMANTE 1164","","","","","-58,413156033356486","-34,59723692064265"
"SANCHEZ DE BUSTAMANTE 1164","","","","","-58,413156033356486","-34,59723692064265"
"SANCHEZ DE BUSTAMANTE 1246","","","","","-58,412928269912626","-34,596264751693276"
"SANCHEZ DE BUSTAMANTE 1248","","","","","-58,41292279031095","-34,596241362199734"
"SANCHEZ DE BUSTAMANTE 1346","","","","","-58,41271072950939","-34,59480716385979"
"SANCHEZ DE BUSTAMANTE 1490","","","","","-58,41178375931808","-34,593306483537106"
"SANCHEZ DE BUSTAMANTE 1492","","","","","-58,41177232991894","-34,59328983386075"
"SANCHEZ DE BUSTAMANTE 1536","","","","","-58,411466555937054","-34,592852342338524"
"SANCHEZ DE BUSTAMANTE 1666","","","","","-58,41012992037397","-34,591720461604105"
"SANCHEZ DE BUSTAMANTE 1666","","","","","-58,41012992037397","-34,591720461604105"
"SANCHEZ DE BUSTAMANTE 1742","","","","","-58,40942673686598","-34,590762230008714"
"SANCHEZ DE BUSTAMANTE 1744","","","","","-58,40940349797781","-34,590743730316774"
"SANCHEZ DE BUSTAMANTE 1852","","","","","-58,40852974261545","-34,589651640938236"
"SANCHEZ DE BUSTAMANTE 1852","","","","","-58,40852974261545","-34,589651640938236"
"SANCHEZ DE BUSTAMANTE 1910","","","","","-58,40806135517791","-34,589257247638066"
"SANCHEZ DE BUSTAMANTE 1912","","","","","-58,408049395754","-34,58924717780914"
"SANCHEZ DE BUSTAMANTE 2088","","","","","-58,40664692331021","-34,5880662678701"
"SANCHEZ DE BUSTAMANTE 2088","","","","","-58,40664692331021","-34,5880662678701"
"SANCHEZ DE BUSTAMANTE 2104","","","","","-58,40645438258458","-34,58790415062408"
"SANCHEZ DE BUSTAMANTE 2142","","","","","-58,406106529339986","-34,58761125559969"
"SANCHEZ DE BUSTAMANTE 2144","","","","","-58,40608823022149","-34,5875958358617"
"SANCHEZ DE BUSTAMANTE 2244","","","","","-58,405124036733014","-34,58677432987323"
"SANCHEZ DE BUSTAMANTE 2292","","","","","-58,40467261853564","-34,586385916519774"
"SANCHEZ DE BUSTAMANTE 2294","","","","","-58,40465386944204","-34,58636966679852"
"SANCHEZ DE BUSTAMANTE 2388","","","","","-58,40374030364345","-34,58557259050074"
"SANCHEZ DE BUSTAMANTE 2388","","","","","-58,40374030364345","-34,58557259050074"
"SANCHEZ DE BUSTAMANTE 2476","","","","","-58,40302747009574","-34,5846757474575"
"SANCHEZ DE BUSTAMANTE 2526","","","","","-58,40266599881398","-34,58418820680263"
"SANCHEZ DE BUSTAMANTE 2542","","","","","-58,40255033480351","-34,58403218979316"
"SANCHEZ DE BUSTAMANTE 2668","","","","","-58,4017707186436","-34,582494771021395"
"SANCHEZ, MIGUEL B. AV. 1338","","","","","-58,45821862565411","-34,54401905342412"
"SANCHEZ, MIGUEL B. AV. 1460","","","","","-58,45927487745339","-34,54453804679831"
"SANTA FE AV. 1415","","","","","-58,38736982157246","-34,59567884016788"
"SANTA FE AV. 1416","","","","","-58,387365090988055","-34,59578866764052"
"SANTA FE AV. 1443","","","","","-58,38770924719119","-34,59568883159669"
"SANTA FE AV. 1460","","","","","-58,387898468389054","-34,595804379885536"
"SANTA FE AV. 1512","","","","","-58,38861422807627","-34,59582355294197"
"SANTA FE AV. 1514","","","","","-58,38864355683473","-34,595824263068955"
"SANTA FE AV. 1549","","","","","-58,38917532510917","-34,59572712787949"
"SANTA FE AV. 1555","","","","","-58,38926330138505","-34,5957292482606"
"SANTA FE AV. 1641","","","","","-58,39078383704428","-34,59576239492769"
"SANTA FE AV. 1644","","","","","-58,39081947475246","-34,59587296258059"
"SANTA FE AV. 1644","","","","","-58,39081947475246","-34,59587296258059"
"SANTA FE AV. 1651","","","","","-58,39097629890583","-34,59576582578909"
"SANTA FE AV. 1751","","","","","-58,39265151806786","-34,595795663288094"
"SANTA FE AV. 1753","","","","","-58,3926775369676","-34,59579613340442"
"SANTA FE AV. 1778","","","","","-58,39298692310005","-34,59591157228303"
"SANTA FE AV. 1778","","","","","-58,39298692310005","-34,59591157228303"
"SANTA FE AV. 1821","","","","","-58,3936170673624","-34,59579558800473"
"SANTA FE AV. 1840","","","","","-58,39386070637368","-34,59589603690417"
"SANTA FE AV. 1844","","","","","-58,393913444165115","-34,5958939672089"
"SANTA FE AV. 1854","","","","","-58,394045298643356","-34,59588878797091"
"SANTA FE AV. 1924","","","","","-58,39503271729611","-34,595849503688946"
"SANTA FE AV. 1951","","","","","-58,395404692506965","-34,59572452835521"
"SANTA FE AV. 1971","","","","","-58,39567499118936","-34,595713659923206"
"SANTA FE AV. 1994","","","","","-58,39598415749947","-34,5958055193388"
"SANTA FE AV. 1998","","","","","-58,396037755284304","-34,5957992997424"
"SANTA FE AV. 2043","","","","","-58,39663887130726","-34,595608247034704"
"SANTA FE AV. 2045","","","","","-58,396663340300705","-34,59560474723401"
"SANTA FE AV. 2076","","","","","-58,39705299347469","-34,59566062786327"
"SANTA FE AV. 2078","","","","","-58,39707746246816","-34,595657128062584"
"SANTA FE AV. 2118","","","","","-58,397596361122176","-34,59558300228747"
"SANTA FE AV. 2147","","","","","-58,397905389206514","-34,59542731734676"
"SANTA FE AV. 2173","","","","","-58,39819281738278","-34,595386239687485"
"SANTA FE AV. 2211","","","","","-58,39869789672064","-34,595297974167465"
"SANTA FE AV. 2213","","","","","-58,39872733552102","-34,59529217444353"
"SANTA FE AV. 2256","","","","","-58,39929527157043","-34,59529330719243"
"SANTA FE AV. 2332","","","","","-58,40030946044607","-34,595065087351074"
"SANTA FE AV. 2371","","","","","-58,400762983048644","-34,59482415506023"
"SANTA FE AV. 2415","","","","","-58,4012975615707","-34,594676101047945"
"SANTA FE AV. 2416","","","","","-58,40133975904712","-34,59478031887808"
"SANTA FE AV. 2429","","","","","-58,40146340490755","-34,59463017290547"
"SANTA FE AV. 2430","","","","","-58,401505612383616","-34,59473438073587"
"SANTA FE AV. 2557","","","","","-58,40305109111964","-34,594190440689765"
"SANTA FE AV. 2570","","","","","-58,403239702713606","-34,59425411016003"
"SANTA FE AV. 2570","","","","","-58,403239702713606","-34,59425411016003"
"SANTA FE AV. 2648","","","","","-58,404362008727695","-34,593788836252834"
"SANTA FE AV. 2649","","","","","-58,404323471129494","-34,59368008854367"
"SANTA FE AV. 2650","","","","","-58,40439078761452","-34,593774846712414"
"SANTA FE AV. 2652","","","","","-58,404419576500835","-34,593760867171845"
"SANTA FE AV. 2671","","","","","-58,40464006888269","-34,59352627359781"
"SANTA FE AV. 2755","","","","","-58,40560377283212","-34,59288633289746"
"SANTA FE AV. 2758","","","","","-58,40571557766763","-34,592949492004145"
"SANTA FE AV. 2760","","","","","-58,40573399699875","-34,592934442437276"
"SANTA FE AV. 2763","","","","","-58,40567746015602","-34,592826154629535"
"SANTA FE AV. 2811","","","","","-58,40617347214245","-34,592421086288496"
"SANTA FE AV. 2854","","","","","-58,406691832331184","-34,59213575532706"
"SANTA FE AV. 2856","","","","","-58,40671200160449","-34,59211847581956"
"SANTA FE AV. 2883","","","","","-58,40689870600909","-34,591800233986994"
"SANTA FE AV. 2937","","","","","-58,40738894866017","-34,59133628695972"
"SANTA FE AV. 2939","","","","","-58,4074043281222","-34,59132085738663"
"SANTA FE AV. 2974","","","","","-58,40776830415508","-34,59112843355246"
"SANTA FE AV. 2974","","","","","-58,40776830415508","-34,59112843355246"
"SANTA FE AV. 3045","","","","","-58,40831902575524","-34,59045494159726"
"SANTA FE AV. 3047","","","","","-58,40833779507765","-34,590439052051224"
"SANTA FE AV. 3090","","","","","-58,408624753594424","-34,59035334540788"
"SANTA FE AV. 3115","","","","","-58,409036849835644","-34,58984809893952"
"SANTA FE AV. 3128","","","","","-58,40918703328792","-34,589878488981135"
"SANTA FE AV. 3167","","","","","-58,409654437521326","-34,589328033813516"
"SANTA FE AV. 3176","","","","","-58,40983868974299","-34,589329694676586"
"SANTA FE AV. 3233","","","","","-58,41057085370932","-34,588654413648584"
"SANTA FE AV. 3235","","","","","-58,41060213254297","-34,58863314428633"
"SANTA FE AV. 3242","","","","","-58,410780344880415","-34,588654234677065"
"SANTA FE AV. 3325","","","","","-58,412040198792354","-34,58767307320108"
"SANTA FE AV. 3328","","","","","-58,412166453061865","-34,58773026251507"
"SANTA FE AV. 3371","","","","","-58,41265575576103","-34,58726550550069"
"SANTA FE AV. 3380","","","","","-58,41286350698136","-34,5872687364431"
"SANTA FE AV. 3435","","","","","-58,41343863646947","-34,58674718114286"
"SANTA FE AV. 3443","","","","","-58,413508133869286","-34,58670116253158"
"SANTA FE AV. 3444","","","","","-58,413591179755514","-34,586786960982316"
"SANTA FE AV. 3511","","","","","-58,4141386702782","-34,58628369512998"
"SANTA FE AV. 3548","","","","","-58,414542244172175","-34,58615727998503"
"SANTA FE AV. 3610","","","","","-58,41513580196512","-34,58576429184467"
"SANTA FE AV. 3621","","","","","-58,41516349193606","-34,58560515560681"
"SANTA FE AV. 3621","","","","","-58,41516349193606","-34,58560515560681"
"SANTA FE AV. 3723","","","","","-58,41614431524696","-34,584954905223626"
"SANTA FE AV. 3814","","","","","-58,41732331027586","-34,58429494603113"
"SANTA FE AV. 3886","","","","","-58,418113530849126","-34,58375271225381"
"SANTA FE AV. 3924","","","","","-58,41873417774395","-34,58332593501574"
"SANTA FE AV. 3942","","","","","-58,41904424620096","-34,58311272139147"
"SANTA FE AV. 3976","","","","","-58,419629924398095","-34,58270998343447"
"SANTA FE AV. 4012","","","","","-58,420185463717374","-34,582327984857336"
"SANTA FE AV. 4124","","","","","-58,42103308219536","-34,581740782385296"
"SANTA FE AV. 4138","","","","","-58,421164957291616","-34,5816493551139"
"SANTA FE AV. 4290","","","","","-58,42253776624469","-34,58069764351743"
"SANTA FE AV. 4363","","","","","-58,42295919441794","-34,579868264477014"
"SANTA FE AV. 4370","","","","","-58,42333579657123","-34,58014441002846"
"SANTA FE AV. 4437","","","","","-58,423694006649605","-34,57942118825961"
"SANTA FE AV. 4440","","","","","-58,42397757275149","-34,57969345344433"
"SANTA FE AV. 4531","","","","","-58,42453000483411","-34,5789438432271"
"SANTA FE AV. 4560","","","","","-58,424972155854235","-34,57899231428709"
"SANTA FE AV. 4615","","","","","-58,4254195204117","-34,57851571733528"
"SANTA FE AV. 4638","","","","","-58,425745186943665","-34,5784799397446"
"SANTA FE AV. 4640","","","","","-58,42576849604568","-34,578468160127066"
"SANTA FE AV. 4642","","","","","-58,42579179514812","-34,578456380509486"
"SANTA FE AV. 4830","","","","","-58,4278132144115","-34,57783481456646"
"SANTA FE AV. 4860","","","","","-58,42818240970955","-34,577715189099386"
"SANTA FE AV. 4916","","","","","-58,42902342633638","-34,57742630979848"
"SANTA FE AV. 4922","","","","","-58,42914900136112","-34,57738209142075"
"SANTA FE AV. 4961","","","","","-58,42977033738909","-34,57707318150062"
"SANTA FE AV. 4963","","","","","-58,429785646775876","-34,577068721677186"
"SANTA FE AV. 4990","","","","","-58,429995117552025","-34,577124161439976"
"SANTA FE AV. 5009","","","","","-58,430240428560964","-34,57693607692602"
"SANTA FE AV. 5010","","","","","-58,43028461595703","-34,577039724781216"
"SANTA FE AV. 5076","","","","","-58,43120515908778","-34,576771225405984"
"SANTA FE AV. 5076","","","","","-58,43120515908778","-34,576771225405984"
"SANTA FE AV. 5101","","","","","-58,431566885476","-34,57654337236816"
"SANTA FE AV. 5167","","","","","-58,43237700399712","-34,57617199479597"
"SANTA FE AV. 5228","","","","","-58,433389341947915","-34,57608689169316"
"SANTA FE AV. 5228","","","","","-58,433389341947915","-34,57608689169316"
"SARMIENTO AV. 2709","","","","","-58,4197590581768","-34,580022715297886"
"SARMIENTO AV. 2710","","","","","-58,41986300428578","-34,579954257366296"
"SARMIENTO AV. 3149","","","","","-58,41685881201357","-34,57700028997161"
"SARMIENTO AV. 3150","","","","","-58,41696378807131","-34,57693292201991"
"SARMIENTO AV. 3300","","","","","-58,416000496007754","-34,57590594070526"
"SARMIENTO AV. 3321","","","","","-58,41575423698058","-34,575822691397455"
"SAVIO, MANUEL N., GRAL. 231","","","","","-58,434717439309004","-34,57422588059067"
"SAVIO, MANUEL N., GRAL. 237","","","","","-58,43477098726258","-34,57419656152082"
"SAVIO, MANUEL N., GRAL. 361","","","","","-58,43587763497157","-34,573590490747094"
"SAVIO, MANUEL N., GRAL. 425","","","","","-58,43663784594757","-34,573170344041316"
"SAVIO, MANUEL N., GRAL. 467","","","","","-58,43720321438472","-34,572854813998106"
"SCALABRINI ORTIZ, RAUL 3030","","","","","-58,41094951810871","-34,581609366056966"
"SCALABRINI ORTIZ, RAUL 3030","","","","","-58,41094951810871","-34,581609366056966"
"SCALABRINI ORTIZ, RAUL 3134","","","","","-58,41026918483688","-34,58048226841364"
"SCALABRINI ORTIZ, RAUL 3136","","","","","-58,41025833542424","-34,58046405877554"
"SCALABRINI ORTIZ, RAUL 3250","","","","","-58,40961782010286","-34,57938875014615"
"SCALABRINI ORTIZ, RAUL 3250","","","","","-58,40961782010286","-34,57938875014615"
"SCALABRINI ORTIZ, RAUL 3306","","","","","-58,40928596806956","-34,57883161121852"
"SCALABRINI ORTIZ, RAUL 3308","","","","","-58,40927346874631","-34,57881062163567"
"SCALABRINI ORTIZ, RAUL 3560","","","","","-58,407267624648625","-34,57581945998238"
"SCALABRINI ORTIZ, RAUL AV. 1139","","","","","-58,42966904961651","-34,594116832612336"
"SCALABRINI ORTIZ, RAUL AV. 1160","","","","","-58,42958376463066","-34,59391869671107"
"SCALABRINI ORTIZ, RAUL AV. 1247","","","","","-58,42860851938784","-34,59340911354956"
"SCALABRINI ORTIZ, RAUL AV. 1270","","","","","-58,428455577576926","-34,593165828345995"
"SCALABRINI ORTIZ, RAUL AV. 1326","","","","","-58,42778988881646","-34,5927217352082"
"SCALABRINI ORTIZ, RAUL AV. 1341","","","","","-58,42752378028973","-34,59268588472204"
"SCALABRINI ORTIZ, RAUL AV. 1446","","","","","-58,42646770083917","-34,591843038761624"
"SCALABRINI ORTIZ, RAUL AV. 1465","","","","","-58,42619742250804","-34,59180439831877"
"SCALABRINI ORTIZ, RAUL AV. 1477","","","","","-58,426085207771955","-34,591729809469385"
"SCALABRINI ORTIZ, RAUL AV. 1554","","","","","-58,42541432025179","-34,59114291956136"
"SCALABRINI ORTIZ, RAUL AV. 1567","","","","","-58,4251992293319","-34,59114094855306"
"SCALABRINI ORTIZ, RAUL AV. 1635","","","","","-58,42452324104144","-34,590691605485034"
"SCALABRINI ORTIZ, RAUL AV. 1668","","","","","-58,42430899210096","-34,590408170896325"
"SCALABRINI ORTIZ, RAUL AV. 1746","","","","","-58,42365047299094","-34,58997037765069"
"SCALABRINI ORTIZ, RAUL AV. 1757","","","","","-58,42348268985192","-34,58999984615759"
"SCALABRINI ORTIZ, RAUL AV. 1838","","","","","-58,42298219433842","-34,58952608450551"
"SCALABRINI ORTIZ, RAUL AV. 1843","","","","","-58,42285815914725","-34,589584642563665"
"SCALABRINI ORTIZ, RAUL AV. 1971","","","","","-58,42171650269888","-34,58882565427398"
"SCALABRINI ORTIZ, RAUL AV. 1978","","","","","-58,42174633230566","-34,5887049171718"
"SCALABRINI ORTIZ, RAUL AV. 2050","","","","","-58,42088279256628","-34,58816500525053"
"SCALABRINI ORTIZ, RAUL AV. 2067","","","","","-58,420574565950695","-34,58811006499413"
"SCALABRINI ORTIZ, RAUL AV. 2141","","","","","-58,419842140097956","-34,58765212184669"
"SCALABRINI ORTIZ, RAUL AV. 2170","","","","","-58,41973575604356","-34,58744782598214"
"SCALABRINI ORTIZ, RAUL AV. 2269","","","","","-58,41896440101981","-34,587103280059914"
"SCALABRINI ORTIZ, RAUL AV. 2280","","","","","-58,4189783913532","-34,58697425306898"
"SCALABRINI ORTIZ, RAUL AV. 2322","","","","","-58,41852537247351","-34,58669098730802"
"SCALABRINI ORTIZ, RAUL AV. 2381","","","","","-58,417666901510565","-34,586291972201224"
"SCALABRINI ORTIZ, RAUL AV. 2386","","","","","-58,41769515117901","-34,5861718650767"
"SCALABRINI ORTIZ, RAUL AV. 2407","","","","","-58,417263310326106","-34,586039615977825"
"SCALABRINI ORTIZ, RAUL AV. 2440","","","","","-58,416889398743436","-34,585668022617064"
"SCALABRINI ORTIZ, RAUL AV. 2441","","","","","-58,41678088281705","-34,58573794049276"
"SCALABRINI ORTIZ, RAUL AV. 2441","","","","","-58,41678088281705","-34,58573794049276"
"SCALABRINI ORTIZ, RAUL 2560","","","","","-58,415432886685444","-34,5847516263761"
"SCALABRINI ORTIZ, RAUL 2560","","","","","-58,415432886685444","-34,5847516263761"
"SCALABRINI ORTIZ, RAUL 2618","","","","","-58,4149075412646","-34,58441078157394"
"SCALABRINI ORTIZ, RAUL 2750","","","","","-58,41387845941164","-34,583743061757175"
"SCALABRINI ORTIZ, RAUL 2750","","","","","-58,41387845941164","-34,583743061757175"
"SCALABRINI ORTIZ, RAUL 2844","","","","","-58,41286977660351","-34,58308857173894"
"SCALABRINI ORTIZ, RAUL 2844","","","","","-58,41286977660351","-34,58308857173894"
